AGE,GENDER,CITY,FOOD_TYPE,JOB,STATE,AGE GROUP
74,M,Amritsar,Punjabi,MNC,Punjab,Senior Citizen
62,M,Mussoorie,Thai,Business,Uttarakhand,Senior Citizen
20,M,Kullu,Street Food,Data Scientist,Himachal Pradesh,Young
32,M,Shimla,Chinese,Business,Himachal Pradesh,Working
84,M,Alwar,Mughlai,Service,Rajasthan,Senior Citizen
91,M,Kanpur,Thai,Software Engineer,Uttar Pradesh,Senior Citizen
62,F,Lucknow,Chinese,Government Job,Uttar Pradesh,Senior Citizen
26,M,Leh,Italian,Business,Jammu,Working
5,M,Rajgir,Street Food,Service,Bihar,Young
13,M,Meerut,Mughlai,Government Job,Uttar Pradesh,Young
13,M,Ghaziabad,Italian,CA,Uttar Pradesh,Young
41,M,Pittorgarh,Street Food,Self Employed,Uttarakhand,Working
15,M,Darbhanga,Street Food,Teacher,Bihar,Young
94,M,Srinagar,Continental,CA,Jammu,Senior Citizen
62,F,Muzzafarpur,Italian,Data Scientist,Bihar,Senior Citizen
69,F,Varanasi,Chinese,Teacher,Uttar Pradesh,Senior Citizen
90,M,Ghaziabad,Thai,Bank,Uttar Pradesh,Senior Citizen
57,F,Dharamshala,Continental,Teacher,Himachal Pradesh,Working
96,M,Ludhiana,Street Food,Driver,Punjab,Senior Citizen
66,F,Varanasi,Thai,MNC,Uttar Pradesh,Senior Citizen
12,F,Khajjar,Continental,Service,Himachal Pradesh,Young
81,M,Mussoorie,Thai,Teacher,Uttarakhand,Senior Citizen
86,F,Dharamshala,Mughlai,Driver,Himachal Pradesh,Senior Citizen
21,M,Noida,Thai,Business,Uttar Pradesh,Working
65,M,Kanpur,Chinese,CA,Uttar Pradesh,Senior Citizen
15,F,Gurgaon,Chinese,MNC,Haryana,Young
89,F,Bodh Gaya,Mughlai,CA,Bihar,Senior Citizen
36,M,Baramulla,Continental,Business,Jammu,Working
86,F,Mussoorie,Continental,Software Engineer,Uttarakhand,Senior Citizen
86,F,Ajmer,Thai,Government Job,Rajasthan,Senior Citizen
95,F,Khannauj,Mughlai,Data Scientist,Uttar Pradesh,Senior Citizen
8,M,Gurgaon,Street Food,Software Engineer,Haryana,Young
53,M,Kanpur,Continental,Data Scientist,Uttar Pradesh,Working
53,F,Delhi,Chinese,CA,Union Territory,Working
81,M,Dras,Mughlai,Driver,Jammu,Senior Citizen
25,F,Shimla,Thai,MNC,Himachal Pradesh,Working
4,F,Rewari,North Indian,CA,Haryana,Young
22,F,Srinagar,Thai,Data Scientist,Jammu,Working
2,M,Kasauli,Continental,Data Scientist,Himachal Pradesh,Young
56,M,Patna,Continental,Bank,Bihar,Working
31,M,Pathankot,Thai,Bank,Punjab,Working
70,F,Pathankot,Continental,Self Employed,Punjab,Senior Citizen
58,M,Gurgaon,North Indian,Service,Haryana,Working
52,F,Una,Continental,Government Job,Himachal Pradesh,Working
5,M,Amritsar,North Indian,Bank,Punjab,Young
53,F,Rorkee,Mughlai,MNC,Uttarakhand,Working
41,M,Baramulla,Lebanese,CA,Jammu,Working
45,M,Noida,Chinese,Driver,Uttar Pradesh,Working
22,F,Khajjar,Lebanese,Data Scientist,Himachal Pradesh,Working
41,F,Noida,North Indian,Driver,Uttar Pradesh,Working
91,F,Bodh Gaya,Italian,Teacher,Bihar,Senior Citizen
33,M,Meerut,Thai,Teacher,Uttar Pradesh,Working
47,F,Bodh Gaya,Mughlai,Bank,Bihar,Working
90,F,Rohtak,Punjabi,Teacher,Haryana,Senior Citizen
2,M,Bhilwara,Thai,Teacher,Rajasthan,Young
42,F,Rewari,Italian,MNC,Haryana,Working
17,M,Faridkot,Thai,Software Engineer,Punjab,Young
65,F,Ajmer,Lebanese,MNC,Rajasthan,Senior Citizen
67,F,Hisar,Continental,Software Engineer,Haryana,Senior Citizen
85,M,Kargil,Continental,Driver,Jammu,Senior Citizen
70,F,Rohtak,Lebanese,CA,Haryana,Senior Citizen
21,M,Kullu,Thai,Data Scientist,Himachal Pradesh,Working
30,F,Rishikesh,Street Food,Teacher,Uttarakhand,Working
94,F,Ghaziabad,Italian,MNC,Uttar Pradesh,Senior Citizen
78,F,Kanpur,North Indian,Self Employed,Uttar Pradesh,Senior Citizen
90,M,Ambala,Street Food,Business,Haryana,Senior Citizen
18,F,Muzzafarpur,Mughlai,Bank,Bihar,Young
27,M,Rewari,Street Food,CA,Haryana,Working
7,M,Jodhpur,Thai,MNC,Rajasthan,Young
85,F,Khajjar,Chinese,Data Scientist,Himachal Pradesh,Senior Citizen
66,F,Mussoorie,Italian,CA,Uttarakhand,Senior Citizen
83,F,Bikaner,Continental,Self Employed,Rajasthan,Senior Citizen
5,F,Hisar,Mughlai,Business,Haryana,Young
69,M,Bareily,Street Food,Business,Uttar Pradesh,Senior Citizen
53,M,Chandigarh,Italian,CA,Union Territory,Working
86,M,Ghaziabad,Street Food,Data Scientist,Uttar Pradesh,Senior Citizen
20,M,Jalandhar,Lebanese,Business,Punjab,Young
57,F,Noida,North Indian,Self Employed,Uttar Pradesh,Working
12,M,Nainital,Thai,Service,Uttarakhand,Young
34,M,Shimla,Lebanese,Teacher,Himachal Pradesh,Working
20,F,Abohar,Continental,Business,Punjab,Young
66,M,Leh,North Indian,Self Employed,Jammu,Senior Citizen
65,F,Amritsar,Italian,Government Job,Punjab,Senior Citizen
16,F,Kargil,Street Food,Data Scientist,Jammu,Young
14,M,Bikaner,Italian,Service,Rajasthan,Young
31,M,Manali,Italian,Self Employed,Himachal Pradesh,Working
19,F,Bathinda,Lebanese,Self Employed,Punjab,Young
46,F,Muzzafarpur,Punjabi,MNC,Bihar,Working
58,M,Srinagar,Punjabi,Service,Jammu,Working
81,M,Jodhpur,Continental,Teacher,Rajasthan,Senior Citizen
66,M,Pittorgarh,Punjabi,Service,Uttarakhand,Senior Citizen
20,F,Dalhousie,North Indian,Driver,Himachal Pradesh,Young
98,F,Bodh Gaya,Italian,Teacher,Bihar,Senior Citizen
87,M,Kargil,Thai,MNC,Jammu,Senior Citizen
13,M,Amritsar,Lebanese,MNC,Punjab,Young
37,F,Patna,Punjabi,Business,Bihar,Working
92,F,Darbhanga,Mughlai,Business,Bihar,Senior Citizen
77,M,Kargil,Street Food,Bank,Jammu,Senior Citizen
35,M,Dras,Street Food,Software Engineer,Jammu,Working
85,M,Darbhanga,Thai,Business,Bihar,Senior Citizen
23,M,Meerut,Punjabi,CA,Uttar Pradesh,Working
84,F,Haridwar,Street Food,Data Scientist,Uttarakhand,Senior Citizen
85,M,Leh,North Indian,Government Job,Jammu,Senior Citizen
11,F,Kasauli,Mughlai,Teacher,Himachal Pradesh,Young
24,M,Kargil,Punjabi,Service,Jammu,Working
2,F,Agra,Punjabi,Self Employed,Uttar Pradesh,Young
12,M,Patiala,Continental,Data Scientist,Punjab,Young
24,M,Kullu,Italian,Software Engineer,Himachal Pradesh,Working
63,F,Patna,Mughlai,Service,Bihar,Senior Citizen
5,F,Dras,Chinese,Business,Jammu,Young
31,F,Rajauri,North Indian,Driver,Jammu,Working
72,F,Jammu,Street Food,Data Scientist,Jammu,Senior Citizen
74,F,Nainital,Mughlai,Business,Uttarakhand,Senior Citizen
65,M,Rishikesh,Italian,Business,Uttarakhand,Senior Citizen
30,M,Darbhanga,Lebanese,Business,Bihar,Working
22,F,Faridkot,Punjabi,Software Engineer,Punjab,Working
35,F,Amritsar,Chinese,Teacher,Punjab,Working
25,M,Darbhanga,Street Food,Teacher,Bihar,Working
24,F,Jalandhar,Italian,Business,Punjab,Working
21,F,Alwar,Punjabi,Driver,Rajasthan,Working
17,F,Bodh Gaya,Thai,CA,Bihar,Young
9,F,Leh,North Indian,Driver,Jammu,Young
46,M,Dras,Continental,MNC,Jammu,Working
1,F,Jammu,Street Food,Bank,Jammu,Young
26,F,Kathua,Street Food,Bank,Jammu,Working
5,F,Jammu,Mughlai,Bank,Jammu,Young
87,F,Darbhanga,Street Food,Software Engineer,Bihar,Senior Citizen
4,M,Dras,Street Food,Software Engineer,Jammu,Young
96,F,Chittorgarh,Italian,Bank,Rajasthan,Senior Citizen
15,F,Khajjar,Lebanese,CA,Himachal Pradesh,Young
88,F,Khannauj,Mughlai,Bank,Uttar Pradesh,Senior Citizen
14,F,Kullu,Mughlai,Service,Himachal Pradesh,Young
12,M,Faridkot,Chinese,Business,Punjab,Young
93,F,Jaipur,Lebanese,Service,Rajasthan,Senior Citizen
19,M,Jammu,Mughlai,Driver,Jammu,Young
50,F,Abohar,Continental,Government Job,Punjab,Working
24,F,Rohtak,Continental,Service,Haryana,Working
90,M,Kasauli,Continental,MNC,Himachal Pradesh,Senior Citizen
89,F,Una,Mughlai,Government Job,Himachal Pradesh,Senior Citizen
93,M,Rishikesh,Street Food,Software Engineer,Uttarakhand,Senior Citizen
37,F,Alwar,North Indian,Self Employed,Rajasthan,Working
98,M,Dharamshala,Lebanese,Bank,Himachal Pradesh,Senior Citizen
36,M,Haridwar,Italian,Self Employed,Uttarakhand,Working
16,F,Hisar,Continental,Business,Haryana,Young
34,F,Una,Continental,Bank,Himachal Pradesh,Working
35,M,Hisar,Punjabi,Software Engineer,Haryana,Working
62,M,Manali,Mughlai,Self Employed,Himachal Pradesh,Senior Citizen
82,F,Darbhanga,Continental,Self Employed,Bihar,Senior Citizen
31,M,Khajjar,Street Food,MNC,Himachal Pradesh,Working
35,F,Manali,Thai,Driver,Himachal Pradesh,Working
48,F,Manali,Continental,Self Employed,Himachal Pradesh,Working
16,F,Rajauri,Street Food,Bank,Jammu,Young
94,F,Bodh Gaya,Lebanese,Teacher,Bihar,Senior Citizen
76,M,Dharamshala,Punjabi,Driver,Himachal Pradesh,Senior Citizen
60,F,Rishikesh,Mughlai,Business,Uttarakhand,Working
42,M,Rorkee,Continental,MNC,Uttarakhand,Working
57,M,Muzzafarpur,Punjabi,Teacher,Bihar,Working
51,M,Faridkot,Punjabi,CA,Punjab,Working
76,F,Pathankot,Mughlai,Data Scientist,Punjab,Senior Citizen
92,F,Buxar,North Indian,Service,Bihar,Senior Citizen
52,F,Khajjar,Punjabi,Bank,Himachal Pradesh,Working
99,F,Ajmer,Lebanese,Software Engineer,Rajasthan,Senior Citizen
48,M,Alwar,Italian,Service,Rajasthan,Working
41,F,Chandigarh,Punjabi,Teacher,Union Territory,Working
62,M,Nainital,Street Food,CA,Uttarakhand,Senior Citizen
65,F,Noida,Street Food,Data Scientist,Uttar Pradesh,Senior Citizen
49,M,Pittorgarh,Punjabi,Teacher,Uttarakhand,Working
95,F,Buxar,Lebanese,Data Scientist,Bihar,Senior Citizen
52,F,Faridabad,Street Food,CA,Haryana,Working
45,M,Udaipur,North Indian,Service,Rajasthan,Working
23,M,Delhi,Chinese,Data Scientist,Union Territory,Working
16,F,Shimla,Italian,Teacher,Himachal Pradesh,Young
59,F,Rajgir,Continental,Teacher,Bihar,Working
25,F,Jaipur,Italian,Service,Rajasthan,Working
55,M,Manali,North Indian,CA,Himachal Pradesh,Working
45,M,Hisar,North Indian,Software Engineer,Haryana,Working
96,M,Gulmarg,Continental,Service,Jammu,Senior Citizen
68,F,Varanasi,Thai,CA,Uttar Pradesh,Senior Citizen
22,M,Muzzafarpur,Street Food,Government Job,Bihar,Working
84,F,Bareily,Street Food,Service,Uttar Pradesh,Senior Citizen
12,F,Rishikesh,Mughlai,MNC,Uttarakhand,Young
86,M,Jalandhar,North Indian,CA,Punjab,Senior Citizen
7,F,Delhi,Continental,Bank,Union Territory,Young
46,M,Delhi,Punjabi,Government Job,Union Territory,Working
18,F,Alwar,Punjabi,Self Employed,Rajasthan,Young
74,F,Una,Thai,Government Job,Himachal Pradesh,Senior Citizen
91,M,Gurgaon,Chinese,Bank,Haryana,Senior Citizen
23,F,Udaipur,Mughlai,Data Scientist,Rajasthan,Working
17,M,Bhilwara,Thai,Data Scientist,Rajasthan,Young
68,M,Chittorgarh,Chinese,MNC,Rajasthan,Senior Citizen
38,F,Pittorgarh,Chinese,CA,Uttarakhand,Working
68,F,Hisar,Continental,Self Employed,Haryana,Senior Citizen
41,M,Gulmarg,Thai,MNC,Jammu,Working
74,M,Abohar,Lebanese,Bank,Punjab,Senior Citizen
23,M,Kathua,Italian,Data Scientist,Jammu,Working
20,F,Abohar,Punjabi,Teacher,Punjab,Young
12,M,Jodhpur,North Indian,MNC,Rajasthan,Young
63,M,Faridkot,Continental,Data Scientist,Punjab,Senior Citizen
18,M,Patiala,Mughlai,Teacher,Punjab,Young
23,M,Varanasi,Lebanese,CA,Uttar Pradesh,Working
59,M,Jodhpur,Chinese,Self Employed,Rajasthan,Working
73,F,Leh,Continental,Self Employed,Jammu,Senior Citizen
38,F,Bathinda,Lebanese,Business,Punjab,Working
36,F,Rajgir,Street Food,MNC,Bihar,Working
46,F,Darbhanga,Lebanese,CA,Bihar,Working
40,M,Kullu,North Indian,Teacher,Himachal Pradesh,Working
92,F,Ambala,Italian,Software Engineer,Haryana,Senior Citizen
28,M,Mussoorie,Mughlai,Bank,Uttarakhand,Working
31,M,Meerut,Chinese,MNC,Uttar Pradesh,Working
10,F,Ludhiana,Street Food,MNC,Punjab,Young
63,F,Bodh Gaya,Italian,Service,Bihar,Senior Citizen
22,M,Meerut,North Indian,Software Engineer,Uttar Pradesh,Working
44,F,Rewari,Italian,Business,Haryana,Working
48,F,Bodh Gaya,Continental,Data Scientist,Bihar,Working
76,F,Rorkee,Punjabi,MNC,Uttarakhand,Senior Citizen
44,F,Manali,Continental,Software Engineer,Himachal Pradesh,Working
75,M,Gulmarg,Punjabi,CA,Jammu,Senior Citizen
94,F,Pittorgarh,North Indian,MNC,Uttarakhand,Senior Citizen
38,F,Gurgaon,North Indian,Teacher,Haryana,Working
90,F,Bodh Gaya,Continental,Driver,Bihar,Senior Citizen
43,F,Alwar,Mughlai,Driver,Rajasthan,Working
87,M,Delhi,Lebanese,Software Engineer,Union Territory,Senior Citizen
77,F,Rajauri,Punjabi,CA,Jammu,Senior Citizen
85,F,Ghaziabad,Mughlai,Bank,Uttar Pradesh,Senior Citizen
84,F,Rishikesh,Italian,Bank,Uttarakhand,Senior Citizen
43,M,Gulmarg,Chinese,Teacher,Jammu,Working
17,F,Bikaner,Chinese,Driver,Rajasthan,Young
50,M,Ajmer,Street Food,Business,Rajasthan,Working
42,M,Mussoorie,Street Food,Driver,Uttarakhand,Working
59,F,Nainital,Chinese,Bank,Uttarakhand,Working
97,F,Dharamshala,North Indian,MNC,Himachal Pradesh,Senior Citizen
67,M,Baramulla,Street Food,Teacher,Jammu,Senior Citizen
90,F,Patna,Punjabi,Self Employed,Bihar,Senior Citizen
98,M,Udaipur,Street Food,Business,Rajasthan,Senior Citizen
75,M,Manali,Italian,Government Job,Himachal Pradesh,Senior Citizen
39,F,Bathinda,Mughlai,Government Job,Punjab,Working
97,M,Ghaziabad,Chinese,Service,Uttar Pradesh,Senior Citizen
68,M,Khannauj,Italian,Government Job,Uttar Pradesh,Senior Citizen
9,M,Khannauj,Mughlai,Data Scientist,Uttar Pradesh,Young
41,F,Gurgaon,North Indian,Driver,Haryana,Working
60,F,Chandigarh,Lebanese,Bank,Union Territory,Working
82,M,Ludhiana,North Indian,Government Job,Punjab,Senior Citizen
67,F,Nainital,Thai,Data Scientist,Uttarakhand,Senior Citizen
51,M,Kanpur,Italian,Government Job,Uttar Pradesh,Working
2,M,Ghaziabad,Italian,Driver,Uttar Pradesh,Young
74,F,Rorkee,Mughlai,Data Scientist,Uttarakhand,Senior Citizen
82,F,Varanasi,Continental,Driver,Uttar Pradesh,Senior Citizen
17,F,Meerut,Street Food,CA,Uttar Pradesh,Young
69,F,Meerut,Thai,Data Scientist,Uttar Pradesh,Senior Citizen
15,F,Dras,Thai,Software Engineer,Jammu,Young
93,M,Rohtak,Italian,Government Job,Haryana,Senior Citizen
52,M,Kathua,Lebanese,Driver,Jammu,Working
26,M,Darbhanga,Lebanese,Data Scientist,Bihar,Working
30,M,Nainital,Street Food,Driver,Uttarakhand,Working
31,M,Kargil,Chinese,CA,Jammu,Working
29,F,Buxar,North Indian,Self Employed,Bihar,Working
72,F,Bathinda,Continental,Self Employed,Punjab,Senior Citizen
57,M,Nainital,Italian,Service,Uttarakhand,Working
12,F,Dalhousie,Italian,Government Job,Himachal Pradesh,Young
45,F,Kathua,Mughlai,Software Engineer,Jammu,Working
31,F,Pittorgarh,Chinese,Teacher,Uttarakhand,Working
69,M,Patiala,Continental,Teacher,Punjab,Senior Citizen
33,F,Patiala,Thai,Software Engineer,Punjab,Working
71,M,Pittorgarh,Lebanese,Service,Uttarakhand,Senior Citizen
96,F,Hisar,Mughlai,CA,Haryana,Senior Citizen
43,M,Dras,Thai,Bank,Jammu,Working
68,M,Dharamshala,Italian,Business,Himachal Pradesh,Senior Citizen
18,M,Haridwar,Punjabi,Self Employed,Uttarakhand,Young
57,F,Abohar,Mughlai,CA,Punjab,Working
66,F,Jaipur,Mughlai,Service,Rajasthan,Senior Citizen
73,M,Patiala,Mughlai,Service,Punjab,Senior Citizen
50,F,Rorkee,Continental,MNC,Uttarakhand,Working
98,M,Rohtak,Chinese,Teacher,Haryana,Senior Citizen
9,F,Manali,Mughlai,CA,Himachal Pradesh,Young
48,F,Agra,Thai,Teacher,Uttar Pradesh,Working
69,M,Khajjar,Thai,Software Engineer,Himachal Pradesh,Senior Citizen
76,M,Faridabad,Italian,MNC,Haryana,Senior Citizen
52,F,Una,Street Food,Data Scientist,Himachal Pradesh,Working
36,M,Jammu,Street Food,MNC,Jammu,Working
38,M,Kullu,Punjabi,Teacher,Himachal Pradesh,Working
24,M,Bikaner,Mughlai,CA,Rajasthan,Working
53,M,Hisar,Punjabi,Software Engineer,Haryana,Working
15,F,Bareily,Lebanese,Data Scientist,Uttar Pradesh,Young
67,F,Chittorgarh,Street Food,CA,Rajasthan,Senior Citizen
95,M,Noida,Continental,Data Scientist,Uttar Pradesh,Senior Citizen
90,F,Jaisalmer,Lebanese,Government Job,Rajasthan,Senior Citizen
82,F,Jodhpur,Italian,Driver,Rajasthan,Senior Citizen
23,F,Nainital,Punjabi,MNC,Uttarakhand,Working
22,M,Bodh Gaya,Chinese,Software Engineer,Bihar,Working
45,F,Kasauli,Mughlai,Data Scientist,Himachal Pradesh,Working
18,F,Rajauri,North Indian,Data Scientist,Jammu,Young
69,M,Khannauj,Chinese,Data Scientist,Uttar Pradesh,Senior Citizen
22,M,Faridabad,Italian,MNC,Haryana,Working
19,M,Rewari,North Indian,CA,Haryana,Young
16,M,Haridwar,North Indian,Data Scientist,Uttarakhand,Young
98,F,Bathinda,Street Food,Business,Punjab,Senior Citizen
26,M,Abohar,Thai,CA,Punjab,Working
93,F,Muzzafarpur,Thai,Government Job,Bihar,Senior Citizen
37,M,Khannauj,Lebanese,Self Employed,Uttar Pradesh,Working
29,F,Nainital,Street Food,Self Employed,Uttarakhand,Working
92,F,Dalhousie,Punjabi,Software Engineer,Himachal Pradesh,Senior Citizen
44,F,Darbhanga,Lebanese,Service,Bihar,Working
5,F,Gulmarg,Lebanese,Driver,Jammu,Young
84,M,Faridkot,Italian,Software Engineer,Punjab,Senior Citizen
50,M,Bareily,North Indian,MNC,Uttar Pradesh,Working
43,F,Rewari,Italian,Bank,Haryana,Working
98,M,Bathinda,Continental,Government Job,Punjab,Senior Citizen
19,M,Haridwar,Street Food,Software Engineer,Uttarakhand,Young
17,F,Bodh Gaya,Italian,Government Job,Bihar,Young
23,M,Gulmarg,Mughlai,Self Employed,Jammu,Working
72,M,Delhi,Continental,Self Employed,Union Territory,Senior Citizen
34,F,Jaipur,North Indian,CA,Rajasthan,Working
6,M,Una,Italian,Service,Himachal Pradesh,Young
33,F,Bareily,Thai,CA,Uttar Pradesh,Working
21,F,Jalandhar,Punjabi,CA,Punjab,Working
8,M,Faridabad,Punjabi,Bank,Haryana,Young
21,M,Darbhanga,Lebanese,Government Job,Bihar,Working
48,F,Nainital,Italian,Self Employed,Uttarakhand,Working
31,F,Kanpur,Street Food,CA,Uttar Pradesh,Working
72,M,Srinagar,Thai,Self Employed,Jammu,Senior Citizen
92,F,Meerut,Mughlai,Software Engineer,Uttar Pradesh,Senior Citizen
52,M,Rajauri,Mughlai,Teacher,Jammu,Working
80,F,Dras,North Indian,MNC,Jammu,Senior Citizen
54,M,Khannauj,Continental,Business,Uttar Pradesh,Working
66,F,Jaisalmer,Italian,CA,Rajasthan,Senior Citizen
3,F,Bareily,Thai,Service,Uttar Pradesh,Young
46,M,Bodh Gaya,Italian,Service,Bihar,Working
27,F,Buxar,Street Food,Bank,Bihar,Working
35,M,Amritsar,Punjabi,Self Employed,Punjab,Working
63,F,Kullu,Lebanese,Teacher,Himachal Pradesh,Senior Citizen
77,F,Dras,Mughlai,Driver,Jammu,Senior Citizen
94,F,Buxar,Street Food,Bank,Bihar,Senior Citizen
69,F,Pathankot,Chinese,Self Employed,Punjab,Senior Citizen
42,F,Delhi,Chinese,Service,Union Territory,Working
18,F,Faridkot,Italian,Service,Punjab,Young
66,F,Chittorgarh,Punjabi,Driver,Rajasthan,Senior Citizen
6,M,Pathankot,Street Food,Teacher,Punjab,Young
24,F,Alwar,Italian,Self Employed,Rajasthan,Working
40,F,Kullu,Mughlai,Business,Himachal Pradesh,Working
22,M,Noida,North Indian,Software Engineer,Uttar Pradesh,Working
40,F,Noida,Italian,Service,Uttar Pradesh,Working
67,F,Ajmer,Continental,Service,Rajasthan,Senior Citizen
90,M,Abohar,Italian,Service,Punjab,Senior Citizen
3,F,Amritsar,Street Food,Bank,Punjab,Young
28,M,Faridabad,Punjabi,Service,Haryana,Working
6,M,Gulmarg,Italian,MNC,Jammu,Young
9,M,Leh,Continental,CA,Jammu,Young
37,M,Ambala,Italian,Data Scientist,Haryana,Working
17,F,Khajjar,Italian,Bank,Himachal Pradesh,Young
72,F,Una,North Indian,Data Scientist,Himachal Pradesh,Senior Citizen
58,M,Darbhanga,Chinese,Business,Bihar,Working
63,F,Pathankot,Mughlai,Service,Punjab,Senior Citizen
85,M,Faridkot,Punjabi,Software Engineer,Punjab,Senior Citizen
19,M,Chittorgarh,Chinese,Data Scientist,Rajasthan,Young
45,M,Patiala,Punjabi,Self Employed,Punjab,Working
44,M,Khannauj,Punjabi,Data Scientist,Uttar Pradesh,Working
50,F,Rewari,Mughlai,Self Employed,Haryana,Working
22,F,Dharamshala,Mughlai,Driver,Himachal Pradesh,Working
87,M,Muzzafarpur,North Indian,Service,Bihar,Senior Citizen
62,M,Nainital,Street Food,Self Employed,Uttarakhand,Senior Citizen
62,M,Abohar,Chinese,Data Scientist,Punjab,Senior Citizen
76,M,Rorkee,Punjabi,Bank,Uttarakhand,Senior Citizen
87,F,Patiala,Chinese,Bank,Punjab,Senior Citizen
93,M,Una,Lebanese,Driver,Himachal Pradesh,Senior Citizen
73,F,Kullu,Continental,Self Employed,Himachal Pradesh,Senior Citizen
1,M,Srinagar,Continental,Bank,Jammu,Young
66,M,Faridkot,Chinese,Government Job,Punjab,Senior Citizen
94,M,Rorkee,Italian,Teacher,Uttarakhand,Senior Citizen
89,F,Kullu,Street Food,Bank,Himachal Pradesh,Senior Citizen
60,M,Dras,Mughlai,Teacher,Jammu,Working
85,F,Meerut,Mughlai,Teacher,Uttar Pradesh,Senior Citizen
40,M,Chandigarh,North Indian,Driver,Union Territory,Working
59,F,Ambala,Continental,Government Job,Haryana,Working
83,M,Ambala,Punjabi,Teacher,Haryana,Senior Citizen
96,F,Khajjar,Continental,Driver,Himachal Pradesh,Senior Citizen
42,F,Ludhiana,Lebanese,Driver,Punjab,Working
63,F,Pathankot,Lebanese,Service,Punjab,Senior Citizen
19,F,Nainital,Continental,Bank,Uttarakhand,Young
23,F,Ambala,Punjabi,Government Job,Haryana,Working
70,F,Pathankot,Continental,Bank,Punjab,Senior Citizen
52,M,Chittorgarh,Italian,Business,Rajasthan,Working
2,M,Pathankot,North Indian,Software Engineer,Punjab,Young
27,M,Khajjar,Lebanese,Teacher,Himachal Pradesh,Working
32,F,Manali,Street Food,Service,Himachal Pradesh,Working
69,M,Chittorgarh,Lebanese,Bank,Rajasthan,Senior Citizen
30,M,Rorkee,Italian,Data Scientist,Uttarakhand,Working
56,F,Gurgaon,Punjabi,Data Scientist,Haryana,Working
17,F,Muzzafarpur,North Indian,Teacher,Bihar,Young
17,F,Bhilwara,Thai,Self Employed,Rajasthan,Young
58,M,Chittorgarh,North Indian,Bank,Rajasthan,Working
45,M,Abohar,Street Food,Data Scientist,Punjab,Working
34,F,Nainital,Thai,Bank,Uttarakhand,Working
49,F,Buxar,Punjabi,Driver,Bihar,Working
47,M,Kargil,Continental,Service,Jammu,Working
74,M,Dalhousie,Mughlai,MNC,Himachal Pradesh,Senior Citizen
